temperature_2m_mean,total_precipitation_sum,potential_evaporation_sum,streamflow
22.355,0.0,6.0362897,1970.0
22.259999999999998,5.14,5.346472,1900.0
21.375,8.45,5.398979,1990.0
15.665000000000001,8.15,4.1310606,2030.0
10.59,7.78,2.4506974,2000.0
9.675,13.63,2.1652656,2060.0
9.35,6.15,2.02308,2060.0
8.695,8.58,2.2444253,2210.0
11.075,2.58,3.7610588,2260.0
14.98,0.0,5.5459943,2220.0
19.525,0.0,5.9841247,2140.0
16.735,2.77,5.005093,2010.0
11.365,0.0,4.6766534,1910.0
16.255000000000003,0.04,5.1866646,1800.0
21.689999999999998,0.0,5.5439153,1680.0
21.265,0.0,5.7992616,1580.0
19.055,0.0,6.2871227,1480.0
23.740000000000002,0.0,6.5101295,1400.0
23.47,0.0,5.625077,1320.0
20.14,0.0,5.3126235,1250.0
18.565,0.0,4.513201,1190.0
18.255,0.61,4.2747426,1090.0
14.715,0.0,5.1462812,1010.0
19.21,0.0,6.177664,954.0
19.86,1.24,5.735462,904.0
17.6,8.53,4.8682275,878.0
14.3,0.0,5.251942,835.0
15.645,0.0,5.7395835,784.0
17.09,4.97,5.355264,751.0
19.11,32.41,4.5792327,1100.0
20.035,1.81,5.03214,916.0
19.09,7.88,5.4911103,871.0
18.39,0.0,5.081594,843.0
18.93,10.69,4.2905483,935.0
18.185000000000002,5.86,4.941661,1150.0
18.11,0.0,5.8962064,1140.0
20.045,0.0,6.382068,1130.0
23.425,0.0,5.9037185,1110.0
25.165,4.57,5.399489,1100.0
22.395,8.05,5.3054295,1080.0
19.205,0.0,5.518993,1010.0
20.625,0.43,5.418099,940.0
18.97,5.12,5.135352,909.0
16.66,0.58,4.4493623,836.0
14.925,2.1,3.815262,796.0
17.835,0.0,4.6295905,743.0
20.32,6.42,4.259479,733.0
15.185,0.06,4.6018763,696.0
15.22,0.0,5.067907,658.0
14.709999999999999,0.0,4.7425036,607.0
12.925,0.0,4.677041,567.0
14.920000000000002,4.98,3.9262547,549.0
16.855,7.54,3.6320317,529.0
15.64,0.0,4.2047553,495.0
15.42,0.0,4.6494384,472.0
19.064999999999998,1.11,4.8901596,458.0
18.03,0.0,4.921641,418.0
16.845,0.0,5.1290574,408.0
20.14,0.0,5.027844,366.0
22.07,0.0,5.5686073,348.0
23.285,0.81,4.982857,336.0
21.165,9.11,4.3739204,323.0
16.205000000000002,0.0,4.919334,307.0
18.405,3.94,4.5931025,304.0
18.424999999999997,0.0,3.852112,282.0
15.675,0.0,4.128785,263.0
16.035,0.0,4.9526033,245.0
16.415,4.72,4.0805936,229.0
12.035,0.0,3.6321914,205.0
11.165000000000001,0.0,4.0232882,193.0
14.065000000000001,2.86,3.7629676,191.0
17.52,7.87,3.0619988,216.0
17.384999999999998,7.72,3.9033613,240.0
15.495000000000001,8.13,3.6690712,243.0
15.305,4.11,3.114932,210.0
15.21,0.0,3.6006947,192.0
16.11,0.0,4.4590025,178.0
17.605,0.0,4.962112,168.0
18.605,0.0,4.3560243,165.0
19.615000000000002,9.8,3.454153,166.0
20.36,20.11,3.4370446,191.0
20.185000000000002,38.64,2.9030082,309.0
19.41,42.08,3.03457,993.0
18.185,0.0,3.6612034,598.0
17.41,0.0,3.4489644,543.0
13.969999999999999,0.0,3.2845669,504.0
11.535,0.0,3.266221,481.0
13.43,0.0,3.6918092,459.0
15.72,0.0,4.018137,447.0
17.095,0.7,3.4023108,447.0
13.275,7.82,2.9840598,441.0
9.620000000000001,0.0,2.654449,421.0
9.26,0.0,2.8607678,399.0
13.495000000000001,1.01,3.0164375,383.0
13.17,0.0,3.454089,379.0
16.04,0.0,3.3168235,374.0
18.380000000000003,0.0,3.0625303,360.0
14.07,0.14,2.9928498,343.0
13.850000000000001,7.95,2.3620417,350.0
12.06,7.56,1.6592283,363.0
12.23,2.25,2.4905767,369.0
10.97,2.64,2.836788,358.0
11.52,5.06,2.1684687,367.0
11.14,5.17,2.233156,361.0
12.09,5.17,2.222674,365.0
8.18,0.0,2.234045,345.0
7.46,1.1,2.3005478,336.0
10.56,24.55,2.1672368,496.0
10.76,33.95,1.889206,1040.0
10.004999999999999,0.0,2.4270484,960.0
11.75,2.41,2.2911406,1090.0
8.82,14.95,2.0083401,1260.0
7.08,0.0,2.0541155,1290.0
11.48,0.0,2.4752147,1300.0
14.48,0.0,2.8964336,1310.0
16.51,0.0,3.0276945,1300.0
18.805,0.0,2.746031,1280.0
15.954999999999998,0.0,2.3230531,1250.0
14.135000000000002,2.74,2.0100403,1260.0
8.69,28.46,1.6033942,1480.0
5.815,2.46,0.9091333,1610.0
7.08,3.82,0.8997821,1710.0
7.255,2.62,1.1388177,1840.0
5.52,0.0,1.612471,1880.0
6.3950000000000005,0.0,1.6220452,1910.0
8.18,0.0,1.460391,1900.0
10.075,22.76,1.172577,1910.0
8.29,58.15,0.89462715,3980.0
7.140000000000001,17.42,0.8068434,6020.0
7.92,0.01,0.8464433,6550.0
7.23,6.38,1.0036888,6590.0
5.64,8.6,1.0188286,6530.0
3.415,0.0,0.93290067,6230.0
2.655,0.0,0.99747515,5900.0
3.7,0.0,0.8570419,5550.0
4.055,0.32,0.74503946,5200.0
2.8099999999999996,19.18,0.6549186,4870.0
1.33,30.86,0.5446789,5120.0
1.025,9.41,0.5605864,5310.0
1.0699999999999998,0.0,0.55177766,5190.0
0.2749999999999999,0.0,0.82631177,5030.0
3.0949999999999998,0.0,1.1286383,4810.0
6.5200000000000005,0.19,1.0499913,4650.0
8.93,0.0,0.9201603,4550.0
7.125,0.0,0.9599391,4430.0
1.6,2.95,0.6263158,4360.0
-0.5900000000000001,7.37,0.4490021,4280.0
-0.5399999999999999,4.63,0.39530474,4160.0
1.5,3.73,0.4940959,4010.0
3.755,15.74,0.68430346,4360.0
1.105,0.0,0.56495047,4390.0
-0.4950000000000001,0.0,0.46056795,4350.0
0.745,9.28,0.45257002,4370.0
-0.4600000000000002,0.0,0.5358717,4260.0
-1.5650000000000002,0.0,0.4377809,4070.0
-0.3900000000000001,0.0,0.6868177,3880.0
3.5699999999999994,0.0,0.84293586,3700.0
0.1499999999999999,5.48,0.6411011,3530.0
-0.5550000000000002,12.51,0.50178635,3420.0
2.42,11.79,0.5837507,3630.0
-2.905,0.76,0.4396202,3590.0
-7.305000000000001,0.0,0.37032765,3510.0
-2.8000000000000003,0.0,0.48971954,3420.0
2.93,0.0,0.41577345,3320.0
3.85,30.54,0.57564974,3510.0
-1.6849999999999998,33.67,0.4349959,4530.0
-5.8,9.74,0.3370981,4680.0
-6.835,8.3,0.30258638,4790.0
-10.745,0.0,0.22885682,4640.0
-8.685,2.35,0.30257228,4470.0
-6.465,0.48,0.40228978,4290.0
0.9300000000000002,2.81,0.5599732,4150.0
6.795,10.49,0.58448875,4160.0
3.2449999999999997,13.77,0.5890204,4400.0
2.205,24.5,0.47447592,5360.0
-2.745,4.05,0.41854292,5960.0
-7.4,0.0,0.21116918,5940.0
-6.925,0.0,0.21678255,5700.0
-9.190000000000001,0.0,0.23607638,5360.0
-10.495,0.0,0.17495544,4990.0
-11.625,0.0,0.13779137,4620.0
-11.844999999999999,0.0,0.15680532,4290.0
-10.73,1.0,0.19711077,3980.0
-5.425000000000001,0.0,0.30680192,3730.0
-6.595,0.0,0.2779806,3460.0
-14.7,0.0,0.094805166,3180.0
-14.190000000000001,0.0,0.083726496,2930.0
-12.815000000000001,0.0,0.11725882,2690.0
-12.755,1.43,0.15737616,2470.0
-8.379999999999999,14.51,0.25840697,2360.0
-5.135,0.0,0.27667165,2210.0
-7.825,0.0,0.2550635,2070.0
-8.24,0.0,0.209053,1950.0
-15.760000000000002,0.0,0.06785262,1830.0
-16.435,0.87,0.041152865,1700.0
-9.87,1.32,0.2480881,1610.0
-4.2700000000000005,4.39,0.28157756,1530.0
-3.33,13.02,0.24617873,1480.0
-3.84,36.91,0.23260449,1460.0
-8.42,31.23,0.208324,1530.0
-14.71,0.0,0.1039907,1560.0
-8.434999999999999,11.93,0.2761347,1460.0
-5.87,17.6,0.2768748,1400.0
-15.219999999999999,4.79,0.08240862,1420.0
-17.785,0.0,0.0005255759,1410.0
-13.275,1.83,0.12065323,1350.0
-16.425,0.0,0.0509037,1300.0
-17.7,0.0,0.0038471115,1260.0
-16.735,0.0,0.037059758,1220.0
-9.255,3.32,0.19461802,1190.0
-9.16,1.92,0.18504354,1160.0
-17.465,0.0,0.012246958,1130.0
-15.785,0.67,0.065597676,1100.0
-9.57,5.18,0.2237238,1080.0
-6.71,0.0,0.3495945,1050.0
-1.2149999999999999,10.94,0.36644357,1030.0
2.1500000000000004,0.04,0.40700105,1010.0
3.155,14.74,0.5800649,1030.0
-4.18,26.72,0.55360955,1160.0
-12.98,2.84,0.13661216,1370.0
-11.43,1.83,0.18887845,1620.0
-7.0,8.98,0.46135265,1860.0
-1.005,14.99,0.5859874,2070.0
-6.055,2.23,0.36524248,2270.0
-3.385,5.96,0.43046385,2420.0
-10.86,8.4,0.28134194,2560.0
-13.149999999999999,0.0,0.17164397,2610.0
-8.34,2.0,0.30358467,2610.0
-5.815,1.0,0.38762835,2590.0
-7.99,0.0,0.28716707,2560.0
-12.334999999999999,0.0,0.22611022,2510.0
-7.295,0.0,0.4941807,2420.0
-6.58,0.0,0.44846812,2350.0
-8.97,0.0,0.28392708,2240.0
-7.74,0.56,0.26841602,2160.0
-5.87,4.28,0.34861884,2080.0
-9.05,0.0,0.40702146,1990.0
-5.145,1.14,0.43637893,1920.0
-0.040000000000000036,11.53,0.5709364,1860.0
0.8399999999999999,12.19,0.48188683,1870.0
-1.23,12.47,0.51015913,2060.0
-8.125,0.0,0.3985865,2080.0
-11.925,0.0,0.24508889,2080.0
-15.48,0.0,0.12188913,2060.0
-18.67,0.0,0.0,2030.0
-20.025,0.0,0.0,1970.0
-19.405,0.0,0.0,1890.0
-13.280000000000001,0.79,0.22550453,1810.0
-10.6,0.25,0.38122585,1730.0
-6.31,0.1,0.5429572,1660.0
-4.945,0.12,0.6161504,1620.0
-6.27,11.63,0.5814365,1680.0
-13.84,9.59,0.2403266,1680.0
-20.175,0.0,0.0,1640.0
-17.71,0.0,0.005472932,1580.0
-12.18,0.0,0.33972687,1520.0
-10.52,0.0,0.45702273,1460.0
-8.78,0.42,0.5687133,1400.0
-6.984999999999999,2.94,0.5671536,1350.0
-14.635,0.0,0.22108118,1310.0
-17.255,0.0,0.033673313,1270.0
-17.7,0.0,0.004821113,1230.0
-17.235,2.51,0.02601911,1190.0
-21.015,1.8,0.0,1150.0
-18.14,2.83,0.0,1120.0
-14.83,0.52,0.22095582,1080.0
-10.719999999999999,0.0,0.45928752,1050.0
-4.715,0.0,0.7624878,1020.0
-3.9099999999999997,0.0,0.8881339,993.0
-7.155,0.0,0.85873836,966.0
-9.145000000000001,0.0,0.69109124,938.0
-11.08,0.0,0.6239828,911.0
-5.165,3.72,1.0429119,890.0
2.135,1.29,1.0806314,874.0
0.7950000000000004,0.32,1.4563764,867.0
2.755,3.1,1.4260888,891.0
1.88,8.4,0.9894803,987.0
-1.5450000000000002,10.46,0.7894645,1120.0
-5.265,1.32,0.71997166,1140.0
-7.46,0.0,0.66804665,1160.0
-9.055,0.0,0.5664441,1190.0
-10.295,0.0,0.581621,1190.0
-8.75,0.0,0.77274954,1200.0
-3.12,0.0,1.0460042,1180.0
0.395,0.0,1.2189744,1170.0
1.94,1.36,1.255882,1180.0
2.0300000000000002,0.0,1.2336783,1200.0
2.215,0.0,1.2971356,1220.0
1.655,0.0,1.4417247,1250.0
-0.6099999999999999,0.0,1.3849107,1290.0
-1.1700000000000004,0.0,1.544603,1330.0
1.7650000000000006,0.0,2.086387,1400.0
3.4849999999999994,0.0,2.2851217,1530.0
6.24,0.0,2.407352,1730.0
6.935,0.0,2.4886613,2030.0
4.475,3.59,1.8550146,2620.0
2.265,0.0,1.8547817,3140.0
3.5500000000000003,0.0,1.8060175,3550.0
1.1749999999999998,5.35,1.3775272,3910.0
0.925,2.63,1.3882955,4100.0
2.4,2.26,1.6505524,4230.0
1.3599999999999999,2.44,1.8153334,4470.0
-0.1200000000000001,0.0,1.5165327,4530.0
1.02,0.0,2.0937817,4620.0
3.37,0.0,2.501902,4740.0
5.880000000000001,0.0,3.212022,4990.0
8.995,0.0,3.1113415,5530.0
5.83,0.66,2.5782788,6070.0
4.289999999999999,1.73,2.578284,6650.0
3.08,14.8,1.5975035,7670.0
3.1999999999999997,6.38,1.6322725,7950.0
5.284999999999999,0.0,1.9289484,7900.0
7.6,0.0,2.743308,7820.0
7.965,0.0,3.1236217,7730.0
5.035,0.0,3.0399094,7480.0
5.485,0.0,3.4246848,7110.0
8.395,0.0,3.8218458,6700.0
8.889999999999999,0.15,3.2303517,6340.0
6.4350000000000005,4.97,2.1374288,6100.0
2.3999999999999995,2.0,2.2890942,5750.0
1.6199999999999999,0.0,2.1520092,5380.0
0.73,0.0,2.3301744,4980.0
2.9850000000000003,0.0,2.9399886,4620.0
6.96,0.0,3.8685684,4270.0
10.02,0.0,4.3519554,3960.0
8.595,7.56,3.1747506,3740.0
9.03,11.79,2.385222,3640.0
12.58,0.0,3.9851305,3410.0
13.865,6.38,3.9286609,3260.0
10.67,0.0,3.4817755,3060.0
7.055,6.99,2.9548435,2940.0
5.15,0.0,3.2875524,2770.0
9.604999999999999,0.0,4.2763653,2600.0
10.88,1.87,3.9088244,2440.0
11.65,2.71,3.0919833,2320.0
11.204999999999998,5.17,3.318011,2260.0
10.955,0.0,4.271376,2160.0
12.6,0.0,4.985753,2060.0
13.059999999999999,0.0,5.114791,1960.0
13.285,3.25,4.3415737,1900.0
11.399999999999999,22.95,2.5841722,2310.0
8.995000000000001,14.94,2.463394,2750.0
9.59,8.67,2.5213058,3370.0
10.530000000000001,15.03,2.329466,4300.0
10.315,4.39,2.465013,4670.0
9.415,6.0,2.2600012,4770.0
8.16,0.2,2.3056037,4750.0
8.915,0.0,3.0742939,4600.0
10.475000000000001,0.0,3.8401334,4410.0
13.795,1.12,4.2088995,4180.0
16.33,0.0,4.702978,3910.0
13.96,0.0,5.153953,3650.0
16.245,0.0,5.080716,3380.0
13.015,0.0,5.2255297,3110.0
16.335,3.95,5.2016172,2880.0
18.485,1.8,5.089657,2630.0
14.505,0.0,5.2338843,2420.0
15.195,3.86,4.3577747,2240.0
11.3,5.12,3.2197561,2100.0
13.125,0.0,4.2372336,1940.0
17.135,0.0,5.652038,1800.0
18.63,0.0,5.856664,1670.0
15.61,4.57,4.581906,1550.0
11.905000000000001,8.99,2.879655,1520.0
13.9,10.21,3.1772456,1540.0
14.8,24.74,3.454664,1850.0
15.89,3.07,3.7863247,1800.0
17.14,1.57,4.602353,1800.0
14.760000000000002,0.0,5.1071463,1780.0
14.385,0.0,5.296489,1710.0
16.669999999999998,0.0,5.6769958,1650.0
19.605,0.0,5.518044,1590.0
22.14,0.0,5.769141,1510.0
23.315,0.0,5.959621,1470.0
22.08,13.81,5.5579042,1560.0
17.25,15.7,4.7943864,1680.0
15.16,0.0,4.9913754,1550.0
17.375,4.05,4.3400836,1500.0
14.8,0.0,5.1861277,1440.0
17.54,0.0,5.5364985,1350.0
18.945,0.0,5.108903,1270.0
20.28,8.82,4.6667795,1260.0
22.055,0.0,4.600283,1230.0
20.84,5.98,5.0676303,1170.0
19.015,15.27,4.431871,1200.0
15.370000000000001,7.19,4.0447893,1250.0
14.025,6.43,4.7840695,1210.0
16.59,12.19,4.7634583,1210.0
17.62,6.76,4.8677506,1260.0
19.88,5.88,4.633461,1260.0
17.189999999999998,0.0,4.9250793,1170.0
17.07,0.0,5.063489,1120.0
19.295,0.0,5.7251315,1090.0
20.685000000000002,0.0,5.619201,1050.0
21.994999999999997,0.0,5.000716,1000.0
21.215,2.38,5.462266,992.0
21.255,6.46,5.2801523,952.0
21.125,8.76,4.9151607,907.0
21.55,1.34,5.205286,875.0
20.975,1.16,5.803615,832.0
22.345,9.13,5.3784165,877.0
24.134999999999998,3.75,5.3548,855.0
22.265,5.33,5.0780134,845.0
17.645,0.0,5.351733,805.0
18.935,0.0,5.702823,771.0
20.3,0.0,5.0458136,728.0
19.645,5.33,4.8528357,684.0
18.46,7.7,3.7115817,683.0
16.54,3.09,3.3380146,673.0
18.52,3.19,3.80327,666.0
20.375,10.2,4.1374965,671.0
22.505,0.0,4.7298226,695.0
23.27,27.48,4.535651,852.0
21.990000000000002,1.23,4.8108597,708.0
17.78,0.0,4.8853364,691.0
17.775,0.0,4.582843,646.0
18.369999999999997,0.0,5.0730643,616.0
20.419999999999998,10.06,4.4171405,598.0
20.725,0.0,4.7030883,578.0
20.55,0.0,4.8315845,578.0
17.169999999999998,11.6,4.5002847,654.0
15.25,0.0,4.6002526,609.0
18.34,0.0,4.5807776,602.0
18.32,9.74,4.183215,642.0
15.264999999999999,0.0,4.5974216,625.0
15.875,4.7,3.9640594,622.0
12.705,7.31,3.7236018,615.0
11.635000000000002,2.31,3.4996293,584.0
12.13,2.23,3.4380984,557.0
13.17,0.19,3.8486085,531.0
17.44,2.25,4.1356425,516.0
16.79,2.11,4.1974483,489.0
15.63,4.8,4.0847816,466.0
16.555,0.0,4.574961,448.0
18.775,0.0,4.5863647,438.0
18.4,2.31,3.934272,438.0
16.795,7.73,3.325461,421.0
16.37,0.16,4.052492,400.0
13.434999999999999,0.0,3.703647,377.0
9.504999999999999,0.0,3.1256523,353.0
9.530000000000001,0.0,3.4477336,333.0
10.565,0.0,3.6155362,316.0
11.065000000000001,0.0,3.6849897,307.0
12.075,3.98,2.8686056,313.0
13.704999999999998,1.56,2.5088868,296.0
15.11,0.0,2.8970585,278.0
12.485,0.0,3.1777537,258.0
12.965,0.0,3.2321336,244.0
12.125,0.0,3.6081805,237.0
13.194999999999999,0.0,3.4950764,231.0
13.565000000000001,13.0,2.622525,261.0
14.344999999999999,0.8,2.9191086,265.0
16.09,0.0,3.2070825,253.0
12.639999999999999,0.0,3.2954192,240.0
13.89,0.0,3.5733213,234.0
13.945,3.72,3.0197067,229.0
8.375,7.2,2.6026373,222.0
8.09,0.0,2.879055,212.0
9.125,0.0,3.110135,200.0
10.959999999999999,0.0,3.312029,190.0
12.275,1.52,2.964702,188.0
14.65,0.21,2.533612,183.0
15.584999999999999,0.0,3.2853966,177.0
16.075000000000003,0.0,3.150005,172.0
17.245,0.68,2.7016253,169.0
17.785,0.23,2.871423,166.0
15.989999999999998,10.67,2.5913467,185.0
9.95,2.86,1.990822,182.0
6.62,0.0,2.0029347,170.0
7.484999999999999,0.44,2.0671108,163.0
10.865,4.83,2.0037546,185.0
9.485,9.36,2.301225,215.0
7.87,5.01,1.8469318,199.0
7.59,4.21,2.1217973,194.0
10.625,0.0,2.372931,186.0
11.295,12.32,2.0809245,218.0
8.745,21.88,1.8390977,326.0
7.76,0.0,1.9263923,279.0
8.424999999999999,5.39,1.6442286,264.0
8.225,2.1,1.4432083,262.0
9.344999999999999,11.04,1.6090255,267.0
7.795,21.95,1.5514754,389.0
4.605,0.0,1.6873943,379.0
5.790000000000001,0.0,1.9521257,377.0
9.17,0.0,2.2588515,379.0
13.55,0.0,2.3288014,379.0
8.62,0.0,1.9982209,376.0
3.7199999999999998,0.0,1.5067112,374.0
7.2250000000000005,13.21,1.44024,537.0
7.055,19.0,1.3069742,777.0
3.965,0.0,1.4827626,773.0
3.79,0.0,1.3705912,808.0
3.6450000000000005,0.0,1.2657572,844.0
3.6350000000000002,0.0,1.4270853,862.0
5.22,10.13,1.2807174,974.0
8.105,9.24,0.9607872,1070.0
9.09,21.58,0.94905037,1230.0
8.08,37.43,0.93162364,3140.0
3.78,3.97,0.8909412,3880.0
4.265,1.88,0.85621166,4100.0
3.925,2.1,0.6360499,4150.0
4.075,2.0,0.6755315,4080.0
2.4699999999999998,5.08,0.59093565,3950.0
0.06000000000000005,0.0,0.626821,3750.0
-0.48,1.9,0.82504565,3600.0
3.005,21.24,0.9112168,4000.0
2.955,2.58,0.60823125,3880.0
1.745,0.23,0.6661665,3800.0
3.425,2.4,0.84807026,3690.0
2.27,0.0,0.82620317,3510.0
-1.0,0.0,0.7483958,3310.0
-2.125,0.0,0.50821304,3110.0
-2.8949999999999996,0.0,0.55430543,2900.0
-2.385,3.96,0.4948662,2740.0
-0.9300000000000002,0.0,0.58369356,2580.0
3.735,3.64,0.70722735,2460.0
6.75,9.82,0.6266833,2470.0
6.125,1.84,0.6667392,2390.0
3.185,0.66,0.70536274,2300.0
2.325,14.82,0.44248044,2410.0
3.0199999999999996,6.74,0.48480597,2580.0
6.109999999999999,24.0,0.63284,3200.0
9.675,19.5,0.65728,4160.0
10.495,3.15,0.7650363,4530.0
12.335,12.29,1.038159,5120.0
6.085,4.73,0.869234,5340.0
1.1150000000000002,0.0,0.456238,5320.0
-0.65,4.05,0.34064746,5230.0
-2.61,0.0,0.3404398,5030.0
-1.17,0.0,0.48199648,4770.0
-1.04,0.0,0.60729617,4510.0
-1.2850000000000001,0.0,0.56099564,4210.0
-2.32,0.0,0.5857128,3940.0
-0.004999999999999893,0.0,0.62006724,3670.0
-0.125,0.0,0.5090469,3400.0
-4.455,1.82,0.3960794,3160.0
-3.125,3.37,0.43364498,2950.0
3.1799999999999997,4.84,0.58749044,2800.0
2.3249999999999997,12.56,0.5935756,2890.0
-2.91,10.91,0.32447907,2810.0
-6.14,1.96,0.28749168,2670.0
-6.33,1.81,0.26878977,2540.0
-9.8,0.0,0.21682774,2380.0
-12.100000000000001,0.0,0.19431522,2240.0
-5.57,2.79,0.38027722,2150.0
-5.455,0.0,0.33195353,2000.0
-9.79,0.0,0.23057525,1910.0
-3.795,0.0,0.3652398,1830.0
-1.35,0.0,0.3321693,1740.0
-6.08,0.0,0.35457814,1650.0
-7.715,0.0,0.33267877,1560.0
-1.1150000000000002,2.0,0.4363294,1520.0
2.135,0.0,0.37992692,1470.0
1.185,0.38,0.3667852,1420.0
-1.0450000000000002,0.0,0.44441864,1370.0
-0.29000000000000004,0.0,0.36731902,1310.0
-5.640000000000001,0.0,0.31454518,1240.0
-10.565,0.0,0.19020167,1190.0
-5.975,0.0,0.36055002,1150.0
-5.36,0.0,0.34256297,1090.0
-5.2749999999999995,10.22,0.34077463,1070.0
-0.08000000000000007,18.69,0.39173406,1140.0
-0.25,0.0,0.33702558,1110.0
-1.42,6.93,0.3044918,1110.0
-7.25,12.33,0.2613334,1120.0
-12.985000000000001,0.0,0.13552436,1090.0
-15.17,0.0,0.0764299,1050.0
-13.670000000000002,0.0,0.124994144,1010.0
-9.71,0.0,0.20502442,977.0
-9.219999999999999,2.1,0.28511187,949.0
-4.035,3.2,0.35127687,939.0
-6.065,0.0,0.3695901,930.0
-1.955,0.0,0.48096538,898.0
2.56,2.74,0.5239571,887.0
4.13,9.01,0.4794914,976.0
2.3699999999999997,7.16,0.48297104,1100.0
-0.97,6.43,0.38612565,1130.0
-1.055,11.57,0.34653822,1210.0
-5.73,2.54,0.31235152,1220.0
-11.165,2.45,0.21636735,1260.0
-8.745000000000001,1.88,0.29460084,1270.0
-5.24,2.0,0.35825148,1250.0
-14.76,0.0,0.121812426,1200.0
-13.815,1.18,0.1391322,1140.0
-15.52,7.39,0.056243002,1080.0
-22.03,0.0,0.0,1020.0
-22.005,0.0,0.0,969.0
-13.395,1.06,0.15811387,922.0
-10.325,2.3,0.20633774,880.0
-16.09,0.0,0.05199437,845.0
-18.015,0.0,0.0,808.0
-16.785,0.0,0.046258952,778.0
-13.845,0.0,0.18155581,747.0
-17.509999999999998,0.0,0.013516269,720.0
-21.995,0.0,0.0,697.0
-21.0,0.0,0.0,673.0
-16.915,0.0,0.04028166,653.0
-17.990000000000002,0.0,0.0,632.0
-20.835,0.0,0.0,613.0
-21.725,0.0,0.0,595.0
-18.67,0.0,0.0,577.0
-12.115,0.0,0.28883195,560.0
-7.9799999999999995,6.28,0.42057487,544.0
-12.84,0.0,0.22908258,530.0
-18.24,0.0,0.0,515.0
-20.855,0.0,0.0,500.0
-20.05,0.0,0.0,487.0
-19.299999999999997,0.0,0.0,473.0
-17.939999999999998,0.0,0.0,462.0
-15.454999999999998,0.0,0.09148768,449.0
-18.375,0.0,0.0,438.0
-15.355,0.0,0.14367932,427.0
-16.41,0.0,0.07382996,416.0
-15.525,4.19,0.12230387,411.0
-11.165,25.62,0.33179638,422.0
-14.379999999999999,3.53,0.17802761,425.0
-12.025,0.0,0.28175968,417.0
-10.32,0.0,0.4389187,406.0
-13.565,1.0,0.24236721,397.0
-19.755000000000003,0.0,0.0,389.0
-14.395,0.21,0.18741973,381.0
-13.97,0.0,0.25214204,373.0
-14.535,0.0,0.22631167,367.0
-9.635,1.7,0.4498548,360.0
-7.255000000000001,0.0,0.56576896,355.0
-9.865,0.0,0.5897181,349.0
-8.445,0.0,0.7678297,350.0
-6.29,0.0,0.83690244,344.0
-11.28,0.0,0.5177465,338.0
-13.81,2.69,0.34203702,336.0
-7.745,15.35,0.6839441,344.0
-3.265,4.53,0.829933,345.0
-6.25,3.61,0.75543886,341.0
-16.105,0.0,0.12285768,336.0
-21.81,0.0,0.0,332.0
-20.715,0.0,0.0,328.0
-18.475,0.0,0.0,325.0
-8.995000000000001,0.0,0.7501176,323.0
-0.4950000000000001,0.34,1.1762521,321.0
-2.235,0.0,1.211748,320.0
-1.1800000000000002,0.0,1.1967766,321.0
2.165,5.01,1.192087,329.0
2.115,6.29,1.346907,337.0
-8.754999999999999,5.32,0.857844,350.0
-7.71,26.75,0.817378,373.0
-6.035,25.69,0.68473166,418.0
-8.59,3.09,0.6809702,465.0
-7.390000000000001,4.89,0.7446606,516.0
-11.17,0.05,0.68587077,553.0
-4.945,1.9,1.1304708,568.0
1.855,2.03,1.520934,599.0
-3.4699999999999998,0.0,1.3152864,629.0
-3.8,0.0,1.4614111,656.0
-1.2249999999999996,0.0,1.75664,673.0
1.725,0.0,1.5706589,686.0
0.11999999999999966,0.0,1.3319845,714.0
-2.8,0.0,1.1495165,727.0
-0.75,0.0,1.462272,746.0
-2.535,0.0,1.4798094,768.0
-3.4949999999999997,0.0,1.5404947,787.0
-1.3000000000000003,0.0,1.5963224,806.0
-1.455,5.01,1.17787,808.0
-2.525,0.0,1.2231919,799.0
-1.335,12.33,1.2319351,813.0
-1.825,19.49,1.0185266,838.0
-4.155,0.0,1.161982,845.0
-3.84,0.0,1.0502529,836.0
-2.595,3.71,1.0287317,815.0
-3.9650000000000003,0.0,1.38179,795.0
-4.08,0.0,1.577439,779.0
-2.965,0.0,1.8682837,773.0
-0.4900000000000002,15.69,1.626844,826.0
0.25,6.3,1.4686123,862.0
0.18999999999999995,0.0,1.913916,874.0
0.7049999999999998,8.27,1.4989839,883.0
0.275,16.79,1.1292201,932.0
2.64,0.0,1.648543,981.0
4.23,0.0,2.7723346,1080.0
5.59,0.0,3.3445816,1240.0
6.07,0.0,3.2950768,1510.0
5.395,0.0,3.391851,1910.0
10.469999999999999,0.0,4.12763,2830.0
9.455,1.23,3.6537292,4500.0
1.6549999999999998,0.0,2.2279866,5760.0
2.9299999999999997,0.0,2.680721,6570.0
4.744999999999999,0.0,2.8122132,7110.0
4.775,4.77,2.2074919,7460.0
5.075,2.23,1.8035351,7610.0
3.5300000000000002,6.31,1.5754484,7830.0
2.84,8.32,1.8597083,8200.0
4.09,0.0,2.5427349,8310.0
4.495,0.0,2.3484662,8340.0
4.27,0.0,2.2497873,8120.0
4.7,0.14,2.5633543,7870.0
4.484999999999999,0.0,2.7817545,7630.0
8.31,0.0,3.7821736,7450.0
15.229999999999999,0.0,4.629419,7400.0
15.525,0.0,5.175797,7380.0
16.765,0.0,5.621116,7230.0
17.18,0.41,5.095812,7000.0
9.629999999999999,0.9,3.9995182,6700.0
5.01,0.0,3.1623116,6330.0
5.875,0.0,3.4058762,5930.0
